tic,year,quarter,timestamp_p,section,section_id,speaker_name_P,speaker_title_P,presentation_text,finberttone_expected_value,finberttone_cumulative_tone,finberttone_change_point
AAPL,2021,4,1385.269,Pre,159,Luca Maestri,Chief Financial Officer (CFO),"As we move ahead into the December quarter, I'd like to review our outlook, which includes the types of forward-looking information that Tejas referred to at the beginning of the call.",-3.23E-05,83.02101016,0
AAPL,2021,4,1403.582,Pre,160,Luca Maestri,Chief Financial Officer (CFO),"Given the continued uncertainty around the world in the near term, We are not providing revenue guidance, but we are sharing some directional insights based on the assumption that the COVID-related impacts to our business do not worsen from what we are projecting today for the current quarter.",-0.662537975,82.35847218,0
AAPL,2021,4,1411.168,Pre,161,Luca Maestri,Chief Financial Officer (CFO),"As we mentioned earlier, during the September quarter, supply constraints impacted our revenue by around $6 billion.",-0.999994515,81.35847767,0
AAPL,2021,4,1417.792,Pre,162,Luca Maestri,Chief Financial Officer (CFO),We estimate the impact from supply constraints will be larger during the December quarter.,-0.9829556,80.37552207,0
AAPL,2021,4,1431.202,Pre,163,Luca Maestri,Chief Financial Officer (CFO),"Despite this challenge, We are seeing high demands for our products and expect to achieve very solid year-over-year revenue growth and to set a new revenue record during the December quarter.",0.999999994,81.37552206,0
AAPL,2021,4,1443.671,Pre,164,Luca Maestri,Chief Financial Officer (CFO),"We expect revenue for each product category to grow on a year-over-year basis, except for iPad, which we expect to decline year-over-year due to supply constraints.",-0.993908059,80.381614,0
AAPL,2021,4,1450.604,Pre,165,Luca Maestri,Chief Financial Officer (CFO),"For services, We expect our growth rate to decelerate from the September quarter, but to remain strong.",-0.933299604,79.4483144,0
AAPL,2021,4,1456.115,Pre,166,Luca Maestri,Chief Financial Officer (CFO),We expect gross margin to be between 41.5 and 42.5%.,-1.55E-05,79.44829889,0
AAPL,2021,4,1462.988,Pre,167,Luca Maestri,Chief Financial Officer (CFO),We expect OPEX to be between $12.4 and $12.6 billion.,-3.72E-06,79.44829517,0
AAPL,2021,4,1475.726,Pre,168,Luca Maestri,Chief Financial Officer (CFO),"We expect OINE to be around negative $50 million, excluding any potential impact from the mark-to-market of minority investments, and our tax rate to be around 16%.",-0.172478957,79.27581622,0
AAPL,2021,4,1488.796,Pre,169,Luca Maestri,Chief Financial Officer (CFO),"Finally, today our Board of Directors has declared a cash dividend of 22 cents per share of common stock payable on November 11, 2021 to shareholders of record as of November 8, 2021.",6.52E-06,79.27582274,0
AAPL,2021,4,1493.169,Pre,170,Luca Maestri,Chief Financial Officer (CFO),"With that, let's open the call to questions.",-0.000804856,79.27501788,0
AAPL,2021,4,1495.49,Pre,171,Luca Maestri,Chief Financial Officer (CFO),"Thank you, Luca.",0.098819412,79.37383729,0
AAPL,2021,4,1498.272,Pre,172,Tejas Ghala,Director of Investor Relations and Corporate Finance,We ask that you limit yourself to two questions.,-0.003186618,79.37065067,0
